Old Index,Name,Category,Gender
1629,twilight,T412 Cruise Ship Travel,0
1630,alitalia,T421 Travel Services,1
1631,globus,T421 Travel Services,0
1632,smartours,T421 Travel Services,0
1633,sprinterbus,T421 Travel Services,0
1634,travelworld,T421 Travel Services,0
1635,umbria,T421 Travel Services,1
1636,vistajet,T421 Travel Services,0
1637,legoland,"T440 Amusement, Water & Theme Parks",0
1638,aesthetispa,V131 Beauty Shops,1
1639,amerejuve,V131 Beauty Shops,1
1640,cosmeticare,V131 Beauty Shops,1
1641,hairclub,V131 Beauty Shops,0
1642,hairdirect,V131 Beauty Shops,0
1643,priv,V131 Beauty Shops,0
1644,spa,V131 Beauty Shops,1
1645,microgame,V363 Toy Stores,1
1646,toymasters,V363 Toy Stores,0
1647,gamestop,V363 Toy Stores,0
1648,misterart,V364 Hobby & Craft Stores,0
1649,mahoneys,V365 Sporting Goods Stores,0
1650,mauisails,V365 Sporting Goods Stores,0
1651,onestopfanshop,V365 Sporting Goods Stores,0
1652,ruger,V365 Sporting Goods Stores,0
